seed,tag,layer,relation,align_before,align_after,align_delta,acc_eng,acc_fr_unaligned,acc_fr_aligned,acc_fr_upper,m_fr_unal,m_fr_al,m_fr_star,cos_raw_weng_wfrstar,cos_wfrhat_wfrstar,r,n_train,n_test,shuffle_train_pairs,condition,acc_gain_fr,margin_gain_fr,cos_gain
9,base,2,__all__,0.6500298976898193,0.6514421001710893,0.0014122024812699419,0.525,0.55,0.55,0.55,0.06375448405742645,0.06397665716346698,0.06377742439508438,0.997768759727478,0.9984471563432066,256,160,40,False,base,0.0,0.00022217310604052964,0.0006783966157285493
9,base,3,__all__,0.6504486799240112,0.6537445187568665,0.0032958388328552246,0.525,0.525,0.55,0.55,0.06486088037490845,0.0652136579155922,0.06490202993154526,0.9962080121040344,0.9972491264343262,256,160,40,False,base,0.025000000000000022,0.00035277754068374634,0.001041114330291748
9,base,4,__all__,0.6510165929794312,0.6560605764389038,0.005043983459472656,0.6,0.575,0.575,0.575,0.06659455597400665,0.0671171173453331,0.06650681793689728,0.9931391477584839,0.9947693943977356,256,160,40,False,base,0.0,0.0005225613713264465,0.001630246639251709
9,base,5,__all__,0.6553390622138977,0.6625827447283734,0.007243682514475713,0.625,0.6,0.6,0.575,0.06861016899347305,0.0695922419548228,0.06838730722665787,0.9875669479370117,0.9900991484438754,256,160,40,False,base,0.0,0.0009820729613497503,0.0025322005068636466
9,base,6,__all__,0.6624544262886047,0.6704250891521386,0.007970662863533873,0.65,0.575,0.6,0.575,0.07032518088817596,0.07164209809985352,0.06933033466339111,0.9701154828071594,0.9744417714533646,256,160,40,False,base,0.025000000000000022,0.0013169172116775513,0.004326288646205212
9,base,7,__all__,0.664579451084137,0.6735115480760087,0.008932096991871696,0.625,0.6,0.6,0.6,0.07236893475055695,0.07381959911673082,0.07126511633396149,0.9592391848564148,0.9654544761850749,256,160,40,False,base,0.0,0.0014506643661738733,0.006215291328660055
9,base,8,__all__,0.6643509864807129,0.6736052665613201,0.009254280080607247,0.6,0.65,0.65,0.65,0.07862219959497452,0.07999690494166445,0.07324709743261337,0.9313516020774841,0.9400639140469851,256,160,40,False,base,0.0,0.0013747053466899306,0.008712311969500952
9,base,9,__all__,0.6641680002212524,0.6750552280249258,0.01088722780367335,0.65,0.675,0.675,0.675,0.09034981578588486,0.0913724660512033,0.08144283294677734,0.9040442109107971,0.9148093972704623,256,160,40,False,base,0.0,0.0010226502653184477,0.010765186359665169
9,base,10,__all__,0.6626502275466919,0.6741237044334412,0.011473476886749268,0.65,0.65,0.65,0.65,0.10257406532764435,0.10340090095996857,0.08991388231515884,0.8878495097160339,0.9010629057884216,256,160,40,False,base,0.0,0.0008268356323242188,0.013213396072387695
9,base,11,__all__,0.662947952747345,0.6749277114868164,0.011979758739471436,0.675,0.65,0.65,0.65,0.11147067695856094,0.11263857036828995,0.09715684503316879,0.8811345100402832,0.8973415493965149,256,160,40,False,base,0.0,0.001167893409729004,0.01620703935623169
9,base,12,__all__,0.6621748208999634,0.6749323017723573,0.012757480872393923,0.65,0.625,0.625,0.625,0.1222628578543663,0.1239035165358644,0.10596022754907608,0.869083821773529,0.8881364439327925,256,160,40,False,base,0.0,0.0016406586814980972,0.0190526221592634
9,base,13,__all__,0.662581741809845,0.6768361330032349,0.014254391193389893,0.65,0.65,0.65,0.65,0.1384338140487671,0.14003469049930573,0.11683668196201324,0.8707026839256287,0.8904895186424255,256,160,40,False,base,0.0,0.0016008764505386353,0.019786834716796875
9,base,14,__all__,0.667209804058075,0.6817955916119595,0.01458578755388451,0.65,0.625,0.625,0.625,0.1435258686542511,0.14587742571264084,0.12667284905910492,0.8938231468200684,0.9145668934355757,256,160,40,False,base,0.0,0.0023515570583897416,0.020743746615507375
9,base,15,__all__,0.6707054376602173,0.6847907569325317,0.014085319272314378,0.675,0.675,0.675,0.675,0.14581525325775146,0.14899192499709737,0.12796415388584137,0.8715859055519104,0.898711020002092,256,160,40,False,base,0.0,0.00317667173934591,0.02712511445018162
9,base,16,__all__,0.6740008592605591,0.6900393767616162,0.016038517501057115,0.675,0.65,0.65,0.65,0.14982275664806366,0.15472503609890179,0.13353288173675537,0.8572468757629395,0.8897983361090354,256,160,40,False,base,0.0,0.004902279450838126,0.032551460346095906
9,base,17,__all__,0.6764451861381531,0.6966660283470434,0.02022084220889031,0.675,0.65,0.675,0.675,0.1699306070804596,0.17807261089564067,0.15673093497753143,0.8658014535903931,0.9043327133430149,256,160,40,False,base,0.025000000000000022,0.00814200381518107,0.03853125975262184
9,base,18,__all__,0.6777229905128479,0.7033534991767046,0.025630508663856744,0.65,0.675,0.675,0.675,0.17861643433570862,0.19310529274097576,0.1716410368680954,0.8437624573707581,0.8998406473653038,256,160,40,False,base,0.0,0.014488858405267147,0.056078189994545724
9,base,19,__all__,0.6787735819816589,0.7069340900961574,0.02816050811449844,0.65,0.65,0.675,0.675,0.18692417442798615,0.20293505115133176,0.1832452118396759,0.8174682855606079,0.8862620316193309,256,160,40,False,base,0.025000000000000022,0.016010876723345613,0.06879374605872302
9,base,20,__all__,0.694316565990448,0.7277272939682007,0.033410727977752686,0.625,0.625,0.65,0.65,0.20089101791381836,0.2228543758392334,0.21301567554473877,0.7942131757736206,0.8836307525634766,256,160,40,False,base,0.025000000000000022,0.02196335792541504,0.08941757678985596
9,base,21,__all__,0.6927388906478882,0.7326673269271851,0.039928436279296875,0.6,0.65,0.65,0.625,0.20850400626659393,0.2329060286283493,0.22780565917491913,0.78281170129776,0.8780342936515808,256,160,40,False,base,0.0,0.02440202236175537,0.0952225923538208
9,base,22,__all__,0.6926717758178711,0.7346090671968792,0.041937291379008146,0.625,0.625,0.65,0.625,0.20869965851306915,0.236596074909672,0.23300495743751526,0.77987140417099,0.8837192410961465,256,160,40,False,base,0.025000000000000022,0.02789641639660284,0.10384783692515653
9,base,23,__all__,0.6849404573440552,0.7326345786509764,0.04769412130692119,0.625,0.625,0.65,0.625,0.20605957508087158,0.23485214278460945,0.23416829109191895,0.7675150036811829,0.8771497500454193,256,160,40,False,base,0.025000000000000022,0.028792567703737865,0.10963474636423642
9,base,24,__all__,0.6772345304489136,0.7297257382632363,0.052491207814322705,0.625,0.625,0.65,0.625,0.22113120555877686,0.2505315089291726,0.24604514241218567,0.7567196488380432,0.8736987091927133,256,160,40,False,base,0.025000000000000022,0.02940030337039573,0.1169790603546701
9,base,25,__all__,0.6685778498649597,0.7301235068949563,0.06154565702999659,0.65,0.625,0.625,0.625,0.22234579920768738,0.2551099145621377,0.2519010901451111,0.7515515089035034,0.8782214433247448,256,160,40,False,base,0.0,0.03276411535445034,0.12666993442124141
9,base,26,__all__,0.6573945879936218,0.7281794548034668,0.07078486680984497,0.625,0.675,0.675,0.675,0.21935589611530304,0.25828033685684204,0.2530074715614319,0.7448325753211975,0.8854973316192627,256,160,40,False,base,0.0,0.038924440741539,0.14066475629806519
9,base,27,__all__,0.6288045644760132,0.7179500440530244,0.08914547957701124,0.6,0.625,0.625,0.625,0.22817011177539825,0.28006400460361475,0.2836546301841736,0.72050541639328,0.888105486314883,256,160,40,False,base,0.0,0.05189389282821649,0.16760006992160292
9,base,28,__all__,0.5863125920295715,0.7025665640830994,0.11625397205352783,0.675,0.6,0.65,0.625,0.2187468558549881,0.29877886176109314,0.30553993582725525,0.6419762372970581,0.8752829432487488,256,160,40,False,base,0.050000000000000044,0.08003200590610504,0.23330670595169067
9,base,29,__all__,0.5514410138130188,0.6993310896059748,0.147890075792956,0.725,0.675,0.675,0.625,0.37947922945022583,0.442845300516033,0.4369029998779297,0.6838338375091553,0.8713657199459943,256,160,40,False,base,0.0,0.06336607106580716,0.18753188243683905
9,base,30,__all__,0.5044261813163757,0.6858002280685341,0.1813740467521584,0.825,0.775,0.725,0.65,0.41940584778785706,0.4952121662713303,0.49382734298706055,0.6310087442398071,0.8522314670568428,256,160,40,False,base,-0.050000000000000044,0.07580631848347325,0.2212227228170357
9,base,31,__all__,0.5015841722488403,0.6668586112247361,0.16527443897589578,0.8,0.775,0.725,0.65,0.403454065322876,0.5366419676168311,0.5712685585021973,0.5919643044471741,0.8181748807692442,256,160,40,False,base,-0.050000000000000044,0.13318790229395516,0.2262105763220701
10,base,0,__all__,0.5425674915313721,0.6263645052204807,0.08379701368910863,0.45,0.45,0.525,0.6,0.0020721317268908024,0.004628743277551585,0.009948397055268288,0.3215128481388092,0.5418469596803099,256,160,40,False,base,0.07500000000000001,0.002556611550660783,0.22033411154150073
10,base,1,__all__,0.49991512298583984,0.5005839851541526,0.0006688621683127449,0.525,0.325,0.325,0.65,-0.2547531723976135,-0.25300777607218305,0.3269530236721039,-0.7735555171966553,-0.7688576671404773,256,160,40,False,base,0.0,0.0017453963254304705,0.004697850056177955
10,base,2,__all__,0.5001803636550903,0.5013536214828491,0.001173257827758789,0.525,0.375,0.35,0.65,-0.19688665866851807,-0.19458062946796417,0.32813340425491333,-0.5937379002571106,-0.5864071846008301,256,160,40,False,base,-0.025000000000000022,0.002306029200553894,0.007330715656280518
10,base,3,__all__,0.5008100867271423,0.5035443509275266,0.002734264200384251,0.55,0.325,0.325,0.675,-0.18401286005973816,-0.18119324656180974,0.33039718866348267,-0.5482926964759827,-0.5385399361377325,256,160,40,False,base,0.0,0.0028196134979284193,0.009752760338250122
10,base,4,__all__,0.49950581789016724,0.5038099261280361,0.004304108237868864,0.55,0.35,0.35,0.7,-0.13028575479984283,-0.12640208883989948,0.32943540811538696,-0.38574129343032837,-0.3722936579214399,256,160,40,False,base,0.0,0.0038836659599433554,0.013447635508888445
10,base,5,__all__,0.5038506388664246,0.5118580233096852,0.008007384443260657,0.55,0.35,0.35,0.675,-0.11204042285680771,-0.10868033231046374,0.3317639231681824,-0.33012235164642334,-0.3152482777014301,256,160,40,False,base,0.0,0.003360090546343966,0.014874073944993238
10,base,6,__all__,0.5186007618904114,0.5289236307144165,0.010322868824005127,0.575,0.375,0.375,0.675,-0.05876737833023071,-0.05426321551203728,0.3284199833869934,-0.18383897840976715,-0.16569139063358307,256,160,40,False,base,0.0,0.004504162818193436,0.018147587776184082
10,base,7,__all__,0.5292552709579468,0.5414657199850981,0.012210449027151293,0.55,0.375,0.375,0.625,-0.045202262699604034,-0.03859534530174765,0.3244723677635193,-0.14426369965076447,-0.12247504443142275,256,160,40,False,base,0.0,0.006606917397856384,0.021788655219341715
10,base,8,__all__,0.5361779928207397,0.5498248934745789,0.013646900653839111,0.575,0.425,0.45,0.65,0.007333713583648205,0.013764667324721813,0.3248935341835022,0.0060435691848397255,0.03059871681034565,256,160,40,False,base,0.025000000000000022,0.006430953741073608,0.024555147625505924
10,base,9,__all__,0.5400115251541138,0.5547922849655151,0.014780759811401367,0.675,0.75,0.75,0.65,0.047113921493291855,0.05270608142018318,0.33458665013313293,0.11697843670845032,0.14004263281822205,256,160,40,False,base,0.0,0.005592159926891327,0.02306419610977173
10,base,10,__all__,0.5398744344711304,0.5556676983833313,0.015793263912200928,0.825,0.85,0.85,0.675,0.08878658711910248,0.09525807946920395,0.3456641137599945,0.23248280584812164,0.2575032711029053,256,160,40,False,base,0.0,0.006471492350101471,0.02502046525478363
10,base,11,__all__,0.5420504808425903,0.5588634410673307,0.016812960224740325,0.8,0.8,0.775,0.65,0.11752130091190338,0.12448164419396379,0.35036760568618774,0.3068222403526306,0.33525376986686506,256,160,40,False,base,-0.025000000000000022,0.0069603432820604105,0.028431529514234444
10,base,12,__all__,0.5468920469284058,0.5652885695132943,0.018396522584888553,0.8,0.8,0.8,0.7,0.14338897168636322,0.15004901292540168,0.35405421257019043,0.358183890581131,0.38994479024079953,256,160,40,False,base,0.0,0.006660041239038461,0.03176089965966855
10,base,13,__all__,0.5561001896858215,0.5770844323221015,0.02098424263627996,0.8,0.775,0.775,0.675,0.1912481188774109,0.19778395276028177,0.3686496615409851,0.46713006496429443,0.4992166052765212,256,160,40,False,base,0.0,0.006535833882870878,0.03208654031222674
10,base,14,__all__,0.5692095756530762,0.5901621035719341,0.020952527918857933,0.8,0.75,0.725,0.7,0.2368277609348297,0.24431992909515204,0.3872013986110687,0.5622256398200989,0.5970531006764042,256,160,40,False,base,-0.025000000000000022,0.007492168160322332,0.03482746085630528
10,base,15,__all__,0.5850774645805359,0.6046333909034729,0.01955592632293701,0.8,0.75,0.75,0.7,0.22303950786590576,0.23263506591320038,0.38713663816452026,0.5147528648376465,0.5593914985656738,256,160,40,False,base,0.0,0.009595558047294617,0.044638633728027344
10,base,16,__all__,0.5987884402275085,0.618294358253479,0.01950591802597046,0.775,0.775,0.775,0.675,0.21824312210083008,0.22914466261863708,0.38360828161239624,0.506007969379425,0.5589661002159119,256,160,40,False,base,0.0,0.010901540517807007,0.052958130836486816
10,base,17,__all__,0.613891065120697,0.6349867582321167,0.021095693111419678,0.775,0.75,0.75,0.7,0.2676582932472229,0.2800334692001343,0.4177778661251068,0.591048002243042,0.6506227850914001,256,160,40,False,base,0.0,0.012375175952911377,0.059574782848358154
10,base,18,__all__,0.6361717581748962,0.6579251289367676,0.021753370761871338,0.775,0.75,0.75,0.7,0.2676159739494324,0.2854057252407074,0.430925190448761,0.5818536281585693,0.662421464920044,256,160,40,False,base,0.0,0.017789751291275024,0.08056783676147461
10,base,19,__all__,0.6485519409179688,0.6707922252147058,0.02224028429673708,0.775,0.725,0.675,0.7,0.26475924253463745,0.2850560237341185,0.438199520111084,0.5826879143714905,0.6785753698582975,256,160,40,False,base,-0.04999999999999993,0.02029678119948103,0.095887455486807
10,base,20,__all__,0.6703060865402222,0.6963203549385071,0.026014268398284912,0.725,0.7,0.675,0.625,0.25675100088119507,0.2916271686553955,0.4588899612426758,0.560816764831543,0.6839094161987305,256,160,40,False,base,-0.02499999999999991,0.03487616777420044,0.1230926513671875
10,base,21,__all__,0.6730494499206543,0.7006556391716003,0.027606189250946045,0.7,0.7,0.675,0.675,0.26215338706970215,0.30053025484085083,0.46476617455482483,0.5745704770088196,0.7053022980690002,256,160,40,False,base,-0.02499999999999991,0.03837686777114868,0.13073182106018066
10,base,22,__all__,0.6729041337966919,0.7027302384376526,0.029826104640960693,0.725,0.7,0.7,0.675,0.2655865550041199,0.3112771511077881,0.4710870385169983,0.5804644823074341,0.7216160297393799,256,160,40,False,base,0.0,0.04569059610366821,0.1411515474319458
10,base,23,__all__,0.6654425859451294,0.7004719972610474,0.03502941131591797,0.7,0.7,0.7,0.675,0.260140597820282,0.3100156784057617,0.4710683822631836,0.5744351744651794,0.717961311340332,256,160,40,False,base,0.0,0.049875080585479736,0.1435261368751526
10,base,24,__all__,0.6583348512649536,0.6972593665122986,0.03892451524734497,0.675,0.75,0.7,0.7,0.26617926359176636,0.3212575316429138,0.48140519857406616,0.580940842628479,0.7236891984939575,256,160,40,False,base,-0.050000000000000044,0.05507826805114746,0.14274835586547852
10,base,25,__all__,0.6510758996009827,0.6961809396743774,0.045105040073394775,0.7,0.725,0.7,0.7,0.2709646224975586,0.3350798487663269,0.4882848858833313,0.5782994031906128,0.730042576789856,256,160,40,False,base,-0.025000000000000022,0.06411522626876831,0.15174317359924316
10,base,26,__all__,0.6366086006164551,0.6920647621154785,0.05545616149902344,0.7,0.725,0.7,0.7,0.2794662415981293,0.35020360350608826,0.5047275424003601,0.5812802910804749,0.7473798394203186,256,160,40,False,base,-0.025000000000000022,0.07073736190795898,0.16609954833984375
10,base,27,__all__,0.6101973056793213,0.6861107057477345,0.07591340006841318,0.775,0.725,0.7,0.7,0.2928425669670105,0.3809876029368395,0.5446296334266663,0.5697311758995056,0.7661882196175368,256,160,40,False,base,-0.025000000000000022,0.08814503596982898,0.1964570437180312
10,base,28,__all__,0.5694373250007629,0.670453667640686,0.1010163426399231,0.8,0.75,0.75,0.675,0.2740407884120941,0.40781712532043457,0.5699059367179871,0.518130898475647,0.7583626508712769,256,160,40,False,base,0.0,0.13377633690834045,0.24023175239562988
10,base,29,__all__,0.5374056100845337,0.6669499278068542,0.12954431772232056,0.85,0.825,0.8,0.7,0.4375778138637543,0.5608516931533813,0.6966873407363892,0.6174851655960083,0.8042640686035156,256,160,40,False,base,-0.02499999999999991,0.12327387928962708,0.18677890300750732
10,base,30,__all__,0.501908004283905,0.6555670083661871,0.15365900408228206,0.9,0.9,0.85,0.75,0.43488818407058716,0.5785354429536687,0.7108812928199768,0.5968084931373596,0.8134727546309684,256,160,40,False,base,-0.050000000000000044,0.1436472588830815,0.21666426149360873
10,base,31,__all__,0.5099706053733826,0.6333399362756703,0.12336933090228774,0.825,0.75,0.825,0.725,0.3958839476108551,0.5904066102454396,0.7409439086914062,0.5130777955055237,0.7313985798634622,256,160,40,False,base,0.07499999999999996,0.1945226626345845,0.21832078435793856
11,base,0,__all__,0.5741388201713562,0.6564325091168788,0.08229368894552258,0.6,0.6,0.625,0.65,0.0045443191193044186,0.006154673677598794,0.007960690185427666,0.6460074782371521,0.8499935108977666,256,160,40,False,base,0.025000000000000022,0.0016103545582943756,0.20398603266061455
11,base,1,__all__,0.5996413230895996,0.6001673340797424,0.0005260109901428223,0.575,0.55,0.55,0.6,0.2745790183544159,0.27474361658096313,0.27546176314353943,0.9974940419197083,0.9981134533882141,256,160,40,False,base,0.0,0.0001645982265472412,0.0006194114685058594
11,base,2,__all__,0.5990326404571533,0.6001255512237549,0.0010929107666015625,0.5,0.575,0.575,0.6,0.27267926931381226,0.27297458052635193,0.2743860185146332,0.9949996471405029,0.9960790276527405,256,160,40,False,base,0.0,0.00029531121253967285,0.0010793805122375488
11,base,3,__all__,0.5981466174125671,0.6006435565159222,0.0024969391033550226,0.625,0.65,0.575,0.6,0.27153319120407104,0.27196807641636556,0.2745867371559143,0.991119384765625,0.9926899576512171,256,160,40,False,base,-0.07500000000000007,0.00043488521229451127,0.0015705728855921475
11,base,4,__all__,0.5963330268859863,0.600462794303894,0.004129767417907715,0.525,0.6,0.6,0.6,0.2686958312988281,0.26934319734573364,0.2741573452949524,0.9837801456451416,0.9862533211708069,256,160,40,False,base,0.0,0.0006473660469055176,0.002473175525665283
11,base,5,__all__,0.5966256260871887,0.6036988931952308,0.007073267108042125,0.625,0.65,0.625,0.65,0.2652350664138794,0.2661148238688374,0.27592259645462036,0.9687119722366333,0.9724742391597213,256,160,40,False,base,-0.025000000000000022,0.0008797574549579967,0.003762266923088009
11,base,6,__all__,0.6005873680114746,0.6097735742749786,0.009186206263503971,0.6,0.65,0.6,0.65,0.2536645233631134,0.25550336625114767,0.2765333652496338,0.932259202003479,0.9378060039726489,256,160,40,False,base,-0.050000000000000044,0.0018388428880342644,0.005546801969169901
11,base,7,__all__,0.602034866809845,0.6131922108090926,0.011157343999247615,0.575,0.65,0.65,0.625,0.24402663111686707,0.2462578918264652,0.2744418978691101,0.9092572331428528,0.9174835467374958,256,160,40,False,base,0.0,0.002231260709598143,0.008226313594642987
11,base,8,__all__,0.6036555171012878,0.6157123446464539,0.012056827545166016,0.65,0.675,0.675,0.65,0.23146310448646545,0.23317494988441467,0.27325543761253357,0.8570847511291504,0.8682187795639038,256,160,40,False,base,0.0,0.0017118453979492188,0.011134028434753418
11,base,9,__all__,0.6029583215713501,0.6172984477933141,0.014340126221964011,0.625,0.675,0.65,0.625,0.23008374869823456,0.23227216624436958,0.2786708176136017,0.8197239637374878,0.8336773800614862,256,160,40,False,base,-0.025000000000000022,0.002188417546135024,0.01395341632399838
11,base,10,__all__,0.6010292172431946,0.6171090750550521,0.0160798578118575,0.65,0.675,0.675,0.675,0.2378721535205841,0.2408105144581322,0.2912973463535309,0.8105923533439636,0.8267598603758022,256,160,40,False,base,0.0,0.0029383609375480957,0.016167507031838557
11,base,11,__all__,0.6036049127578735,0.6210256814956665,0.01742076873779297,0.65,0.65,0.65,0.65,0.24022400379180908,0.24433228373527527,0.29688388109207153,0.8096123337745667,0.8290224671363831,256,160,40,False,base,0.0,0.0041082799434661865,0.019410133361816406
11,base,12,__all__,0.6037100553512573,0.6225975155830383,0.018887460231781006,0.65,0.65,0.675,0.65,0.2426263839006424,0.2484838217496872,0.2993246614933014,0.8051145076751709,0.8273314237594604,256,160,40,False,base,0.025000000000000022,0.0058574378490448,0.02221691608428955
11,base,13,__all__,0.6079394221305847,0.6294689178466797,0.02152949571609497,0.625,0.7,0.7,0.675,0.25671249628067017,0.26355984807014465,0.31076592206954956,0.8179184794425964,0.8423386812210083,256,160,40,False,base,0.0,0.006847351789474487,0.024420201778411865
11,base,14,__all__,0.6137151718139648,0.6366297602653503,0.022914588451385498,0.65,0.675,0.675,0.675,0.2713879942893982,0.2784614861011505,0.3181045353412628,0.8514229655265808,0.8766586184501648,256,160,40,False,base,0.0,0.007073491811752319,0.025235652923583984
11,base,15,__all__,0.6241616010665894,0.6479074358940125,0.023745834827423096,0.65,0.675,0.7,0.675,0.26171568036079407,0.27109867334365845,0.32077088952064514,0.8235610723495483,0.8565434813499451,256,160,40,False,base,0.02499999999999991,0.00938299298286438,0.03298240900039673
11,base,16,__all__,0.6325408220291138,0.6565477065769595,0.02400688454784572,0.675,0.675,0.675,0.675,0.2543891966342926,0.26628689167758,0.32290640473365784,0.8056769371032715,0.8447899460623255,256,160,40,False,base,0.0,0.011897695043287415,0.03911300895905401
11,base,17,__all__,0.6412274837493896,0.668692097222529,0.027464613473139332,0.625,0.7,0.7,0.7,0.26505348086357117,0.27990879605625324,0.32692745327949524,0.8311507701873779,0.8735152580478038,256,160,40,False,base,0.0,0.014855315192682073,0.0423644878604259
11,base,18,__all__,0.6492199897766113,0.6812566679887853,0.03203667821217393,0.675,0.7,0.7,0.7,0.2597901225090027,0.2794176189597988,0.3369821012020111,0.8073457479476929,0.8666987094978502,256,160,40,False,base,0.0,0.01962749645079609,0.059352961550157346
11,base,19,__all__,0.6578329801559448,0.691347062587738,0.03351408243179321,0.675,0.675,0.675,0.7,0.24181553721427917,0.2654144763946533,0.32895627617836,0.7853221893310547,0.8576090931892395,256,160,40,False,base,0.0,0.023598939180374146,0.07228690385818481
11,base,20,__all__,0.6728074550628662,0.7093368070302701,0.03652935196740392,0.625,0.65,0.65,0.65,0.23004519939422607,0.26222805176386244,0.336575448513031,0.7531061172485352,0.8478579325307126,256,160,40,False,base,0.0,0.03218285236963636,0.09475181528217747
11,base,21,__all__,0.672406017780304,0.7159596085548401,0.04355359077453613,0.625,0.625,0.625,0.65,0.21715132892131805,0.2524450421333313,0.3284430205821991,0.741768479347229,0.8418929576873779,256,160,40,False,base,0.0,0.035293713212013245,0.10012447834014893
11,base,22,__all__,0.6705287098884583,0.7168987393379211,0.04637002944946289,0.625,0.65,0.65,0.65,0.2179563045501709,0.2560104727745056,0.3334651291370392,0.738830029964447,0.8476209044456482,256,160,40,False,base,0.0,0.03805416822433472,0.10879087448120117
11,base,23,__all__,0.6588136553764343,0.7134934495913313,0.05467979421489699,0.625,0.625,0.625,0.65,0.21350714564323425,0.2500148843371813,0.3295607566833496,0.7270448207855225,0.8396844990079502,256,160,40,False,base,0.0,0.03650773869394702,0.11263967822242771
11,base,24,__all__,0.6518737077713013,0.7131476339176908,0.06127392614638949,0.6,0.625,0.6,0.625,0.21878686547279358,0.2502430152002334,0.3328670263290405,0.7198824286460876,0.8399319289252657,256,160,40,False,base,-0.025000000000000022,0.03145614972743982,0.12004950027917805
11,base,25,__all__,0.6413705945014954,0.7112428181618855,0.06987222366039014,0.625,0.625,0.625,0.625,0.21895703673362732,0.25211584980224006,0.3325144648551941,0.7149212956428528,0.8460674898872865,256,160,40,False,base,0.0,0.033158813068612736,0.13114619424443374
11,base,26,__all__,0.6267235279083252,0.7080690860748291,0.0813455581665039,0.625,0.625,0.625,0.675,0.2224918156862259,0.2695990800857544,0.34720879793167114,0.7098838686943054,0.8521432876586914,256,160,40,False,base,0.0,0.0471072643995285,0.142259418964386
11,base,27,__all__,0.5987588167190552,0.7011570036201699,0.10239818690111469,0.625,0.675,0.675,0.675,0.23249363899230957,0.2925398081860207,0.37748125195503235,0.6899318695068359,0.8561485047883832,256,160,40,False,base,0.0,0.06004616919371114,0.1662166352815473
11,base,28,__all__,0.5571253895759583,0.6894355419406593,0.132310152364701,0.575,0.7,0.675,0.675,0.2101856768131256,0.2979312494922769,0.39628273248672485,0.6190765500068665,0.8421030959024383,256,160,40,False,base,-0.02499999999999991,0.08774557267915128,0.2230265458955718
11,base,29,__all__,0.5253257155418396,0.6872624678029089,0.1619367522610693,0.725,0.775,0.8,0.7,0.34379419684410095,0.4237998315564548,0.5106789469718933,0.676647961139679,0.8561546583103856,256,160,40,False,base,0.025000000000000022,0.08000563471235383,0.17950669717070666
11,base,30,__all__,0.48796406388282776,0.6797813160356776,0.19181725215284984,0.8,0.75,0.75,0.7,0.3288472294807434,0.43375579562717803,0.5315834283828735,0.6380211114883423,0.8485579879545777,256,160,40,False,base,0.0,0.10490856614643462,0.21053687646623542
11,base,31,__all__,0.4984830915927887,0.6575528383255005,0.1590697467327118,0.725,0.725,0.775,0.7,0.37064069509506226,0.4855429232120514,0.6622517704963684,0.590530514717102,0.8081746101379395,256,160,40,False,base,0.050000000000000044,0.11490222811698914,0.2176440954208374
12,base,0,__all__,0.5942032337188721,0.6611853700105152,0.06698213629164318,0.625,0.625,0.65,0.625,0.002780976938083768,0.004465639534552796,0.009138822555541992,0.45704391598701477,0.6908670106851984,256,160,40,False,base,0.025000000000000022,0.0016846625964690278,0.23382309469818363
12,base,1,__all__,0.5995250344276428,0.5999290347099304,0.00040400028228759766,0.575,0.6,0.625,0.55,0.32941538095474243,0.329876184463501,0.34427931904792786,0.9601666331291199,0.9626615643501282,256,160,40,False,base,0.025000000000000022,0.0004608035087585449,0.0024949312210083008
12,base,2,__all__,0.5995476841926575,0.6003023982048035,0.0007547140121459961,0.65,0.65,0.675,0.625,0.3131527304649353,0.31393498182296753,0.34429746866226196,0.917093813419342,0.9212760925292969,256,160,40,False,base,0.025000000000000022,0.0007822513580322266,0.004182279109954834
12,base,3,__all__,0.6001976728439331,0.6021803617477417,0.0019826889038085938,0.65,0.6,0.625,0.6,0.28852561116218567,0.28990286588668823,0.3405973017215729,0.8589968681335449,0.8652186393737793,256,160,40,False,base,0.025000000000000022,0.0013772547245025635,0.006221771240234375
12,base,4,__all__,0.6003807187080383,0.6033919484252237,0.003011229717185371,0.6,0.65,0.65,0.7,0.26530927419662476,0.2675514684872876,0.34449324011802673,0.7894592881202698,0.7984395524530568,256,160,40,False,base,0.0,0.002242194290662858,0.00898026433278698
12,base,5,__all__,0.6063441038131714,0.610784409727528,0.004440305914356624,0.625,0.625,0.65,0.65,0.22254438698291779,0.2259581149781899,0.3457426130771637,0.673210859298706,0.6849660371770652,256,160,40,False,base,0.025000000000000022,0.00341372799527212,0.011755177878359113
12,base,6,__all__,0.6199715733528137,0.6259881258010864,0.006016552448272705,0.625,0.625,0.6,0.65,0.1662142276763916,0.1703941524028778,0.3420947194099426,0.5262871980667114,0.5412755012512207,256,160,40,False,base,-0.025000000000000022,0.004179924726486206,0.014988303184509277
12,base,7,__all__,0.6268147230148315,0.6342461705207825,0.007431447505950928,0.65,0.625,0.625,0.625,0.14018294215202332,0.14552399516105652,0.3427479863166809,0.4521819055080414,0.472505658864975,256,160,40,False,base,0.0,0.005341053009033203,0.020323753356933594
12,base,8,__all__,0.6342592239379883,0.6428694701425853,0.00861024620459705,0.65,0.65,0.65,0.65,0.1324756145477295,0.13799638435239667,0.3442741632461548,0.4296889305114746,0.45193371062121396,256,160,40,False,base,0.0,0.005520769804667175,0.02224478010973935
12,base,9,__all__,0.6345310211181641,0.6435132593514659,0.008982238233301798,0.7,0.7,0.7,0.7,0.1464119404554367,0.15201282263883042,0.35662946105003357,0.4508608877658844,0.47336774276400406,256,160,40,False,base,0.0,0.005600882183393718,0.022506854998119663
